,id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
1711,6AZZzlQD1FThgAcWIgu3g1,Don't Stop 'Til You Get Enough - Single Version,The Essential Michael Jackson,Michael Jackson,0.0676,0.884,351347.0,0.928,0.0154,11.0,0.0541,-4.569,1.0,0.0874,119.355,4.0,0.914,77dNyQA0z8dV33M4so4eRY,2005-07-19
1712,36eWbpGbM3DxpErvZImHgD,Rock with You - Single Version,The Essential Michael Jackson,Michael Jackson,0.0584,0.8,203067.0,0.698,0.000147,1.0,0.138,-7.181,1.0,0.0393,114.526,4.0,0.845,77dNyQA0z8dV33M4so4eRY,2005-07-19
1713,4YgLH0GqoGeWas8hN7ehXn,Off the Wall,The Essential Michael Jackson,Michael Jackson,0.195,0.842,225560.0,0.805,0.0,3.0,0.156,-6.666,0.0,0.0483,119.258,4.0,0.897,77dNyQA0z8dV33M4so4eRY,2005-07-19
1714,5CoYwKhisukni6UEDXc2Pr,She's Out of My Life - Single Version,The Essential Michael Jackson,Michael Jackson,0.959,0.226,217280.0,0.122,0.00037,4.0,0.114,-15.905,1.0,0.0366,83.863,3.0,0.136,77dNyQA0z8dV33M4so4eRY,2005-07-19
1715,4qv7YSyt5UV8LvrXyE8sGn,Can You Feel It - Single Version,The Essential Michael Jackson,Michael Jackson,0.0499,0.843,230773.0,0.702,0.000301,6.0,0.308,-4.981,0.0,0.0462,125.464,4.0,0.883,77dNyQA0z8dV33M4so4eRY,2005-07-19
1716,15fvDRnqFdogjUM8PUC0ml,The Girl Is Mine (with Paul McCartney),The Essential Michael Jackson,Michael Jackson,0.308,0.684,221907.0,0.676,0.0,6.0,0.178,-6.337,0.0,0.0535,81.407,4.0,0.693,77dNyQA0z8dV33M4so4eRY,2005-07-19
1717,4WSfyC9pFp0nc8OD0rHyaD,Billie Jean,The Essential Michael Jackson,Michael Jackson,0.0191,0.92,292960.0,0.558,0.043,11.0,0.0444,-5.667,0.0,0.0428,117.167,4.0,0.817,77dNyQA0z8dV33M4so4eRY,2005-07-19
1718,1xEpz8iZDReyXevFcP89XG,Beat It - Single Version,The Essential Michael Jackson,Michael Jackson,0.0359,0.783,258040.0,0.809,1.38e-05,3.0,0.199,-5.532,0.0,0.0436,138.979,4.0,0.911,77dNyQA0z8dV33M4so4eRY,2005-07-19
1719,4HOe7n6X1fSnnaGDTqm16L,Wanna Be Startin' Somethin' - Single Version,The Essential Michael Jackson,Michael Jackson,0.0232,0.844,257427.0,0.934,0.288,6.0,0.0782,-4.908,0.0,0.0465,122.255,4.0,0.85,77dNyQA0z8dV33M4so4eRY,2005-07-19
1720,6vA0oK0LIQtWCjPjpww4Tr,Human Nature,The Essential Michael Jackson,Michael Jackson,0.55,0.616,225053.0,0.47,0.00219,2.0,0.287,-11.611,1.0,0.0321,93.138,4.0,0.682,77dNyQA0z8dV33M4so4eRY,2005-07-19
1721,08j9HtxtL9iJtAU9Wgs7WO,P.Y.T. (Pretty Young Thing),The Essential Michael Jackson,Michael Jackson,0.22,0.885,238587.0,0.796,0.000416,11.0,0.105,-5.53,0.0,0.0423,127.332,4.0,0.961,77dNyQA0z8dV33M4so4eRY,2005-07-19
1722,20efeySIfZoiSaISGLBbNs,Thriller - Single Version,The Essential Michael Jackson,Michael Jackson,0.0902,0.777,312413.0,0.817,2.9e-05,11.0,0.714,-5.64,1.0,0.0464,118.407,4.0,0.846,77dNyQA0z8dV33M4so4eRY,2005-07-19
1723,5dQ51PaLQPl1vkL4wFBYON,Bad,The Essential Michael Jackson,Michael Jackson,0.00798,0.805,247693.0,0.851,0.177,8.0,0.0511,-5.47,1.0,0.0468,114.13,4.0,0.35,77dNyQA0z8dV33M4so4eRY,2005-07-19
1724,1yCnNxfwUANlCkrGRWwWVA,I Just Can't Stop Loving You (feat. Siedah Garrett),The Essential Michael Jackson,Michael Jackson,0.633,0.659,251747.0,0.464,3.26e-06,5.0,0.0446,-9.213,1.0,0.0361,100.162,4.0,0.236,77dNyQA0z8dV33M4so4eRY,2005-07-19
1725,6YthpKFOCTWAoNQ2ThJEiE,Leave Me Alone,The Essential Michael Jackson,Michael Jackson,0.281,0.847,280187.0,0.933,0.0036,4.0,0.0751,-4.349,1.0,0.113,123.583,4.0,0.626,77dNyQA0z8dV33M4so4eRY,2005-07-19
1726,7KFThZQCAcj8JXdPRtdrXE,The Way You Make Me Feel - Single Version,The Essential Michael Jackson,Michael Jackson,0.0497,0.738,266347.0,0.812,0.000168,1.0,0.102,-6.035,1.0,0.182,171.76,3.0,0.504,77dNyQA0z8dV33M4so4eRY,2005-07-19
1727,2M7y4xDWT67Lf0JE9mrz1R,Man in the Mirror,The Essential Michael Jackson,Michael Jackson,0.378,0.806,318960.0,0.762,9.69e-06,8.0,0.139,-6.023,1.0,0.0368,100.332,4.0,0.256,77dNyQA0z8dV33M4so4eRY,2005-07-19
1728,5sqPn6Z32jbyYI59O8D9lg,Dirty Diana,The Essential Michael Jackson,Michael Jackson,0.247,0.745,280760.0,0.769,0.000388,3.0,0.291,-5.644,1.0,0.0539,131.407,4.0,0.362,77dNyQA0z8dV33M4so4eRY,2005-07-19
1729,6IrM4Fx5o0ijmUGGTKObS6,Another Part of Me - Single Version,The Essential Michael Jackson,Michael Jackson,0.121,0.766,226613.0,0.89,0.00544,1.0,0.245,-4.222,1.0,0.0674,110.129,4.0,0.821,77dNyQA0z8dV33M4so4eRY,2005-07-19
1730,2GVYPY8Sv7U7cJkDFu3Ft1,Smooth Criminal - Radio Edit,The Essential Michael Jackson,Michael Jackson,0.156,0.854,257240.0,0.957,0.622,8.0,0.308,-6.07,1.0,0.0705,118.185,4.0,0.628,77dNyQA0z8dV33M4so4eRY,2005-07-19
1731,2Cy7QY8HPLk925AyNAt6OG,Black or White - Single Version,The Essential Michael Jackson,Michael Jackson,0.0824,0.741,202853.0,0.894,0.0527,4.0,0.089,-3.826,1.0,0.0495,114.869,4.0,0.96,77dNyQA0z8dV33M4so4eRY,2005-07-19
1732,37HyO9EKIh9jgQcPNq1RfL,Heal the World,The Essential Michael Jackson,Michael Jackson,0.547,0.517,385333.0,0.46,1.47e-06,9.0,0.0874,-8.812,1.0,0.0494,80.921,4.0,0.104,77dNyQA0z8dV33M4so4eRY,2005-07-19
1733,6v5O3M2svc11Z9TMr6yVxI,Remember the Time,The Essential Michael Jackson,Michael Jackson,0.144,0.836,239893.0,0.896,0.00334,5.0,0.3,-3.506,0.0,0.0599,107.901,4.0,0.81,77dNyQA0z8dV33M4so4eRY,2005-07-19
1734,00r8TWNSkGnMDLqpxd4wia,In the Closet - Single Version,The Essential Michael Jackson,Michael Jackson,0.0702,0.861,288813.0,0.812,0.000867,11.0,0.0589,-6.092,0.0,0.0584,111.655,4.0,0.693,77dNyQA0z8dV33M4so4eRY,2005-07-19
1735,3Z2Dp8ZIN5gbLNecvB85Vn,"Who Is It - 7"" Edit",The Essential Michael Jackson,Michael Jackson,0.00408,0.861,239560.0,0.523,0.00374,9.0,0.0484,-6.288,0.0,0.0823,103.04,4.0,0.496,77dNyQA0z8dV33M4so4eRY,2005-07-19
1736,36O7qmyKLHpUY6WdWh8M5g,Will You Be There - Single Version,The Essential Michael Jackson,Michael Jackson,0.511,0.413,220387.0,0.626,0.000323,6.0,0.0845,-6.504,0.0,0.0727,82.971,4.0,0.435,77dNyQA0z8dV33M4so4eRY,2005-07-19
1737,1F4kTAVGEwoPVdySANDUai,Dangerous,The Essential Michael Jackson,Michael Jackson,0.0264,0.944,419560.0,0.696,2.48e-05,10.0,0.152,-5.116,1.0,0.134,112.995,4.0,0.598,77dNyQA0z8dV33M4so4eRY,2005-07-19
1738,3KtIVDOChQMVi3SxHc6RrK,You Are Not Alone - Single Version,The Essential Michael Jackson,Michael Jackson,0.636,0.64,295987.0,0.421,5.37e-05,11.0,0.109,-9.33,1.0,0.0274,119.479,4.0,0.23,77dNyQA0z8dV33M4so4eRY,2005-07-19
1739,3T59S3Vh3DOatsmTD8clqP,You Rock My World,The Essential Michael Jackson,Michael Jackson,0.0272,0.819,308440.0,0.711,0.000859,4.0,0.08,-3.639,0.0,0.103,94.994,4.0,0.936,77dNyQA0z8dV33M4so4eRY,2005-07-19
2228,2kulOHR2XY6YDZCWXb38hn,Wanna Be Startin' Somethin',Thriller,Michael Jackson,0.0219,0.846,362373.0,0.922,0.355,6.0,0.0623,-4.206,0.0,0.0438,122.195,4.0,0.899,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2229,3bMveJpCPytU79V5A61Bb7,Baby Be Mine,Thriller,Michael Jackson,0.167,0.829,260187.0,0.663,1.68e-05,11.0,0.109,-4.61,0.0,0.0794,109.652,4.0,0.668,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2230,1diEQsD8PJC9hXB5Gpfgtn,The Girl Is Mine (with Paul McCartney),Thriller,Michael Jackson,0.269,0.671,222040.0,0.636,4.09e-06,9.0,0.18,-6.673,1.0,0.0558,81.477,4.0,0.651,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2231,3S2R0EVwBSAVMd5UMgKTL0,Thriller,Thriller,Michael Jackson,0.0855,0.773,357267.0,0.859,0.00018,11.0,0.914,-4.913,1.0,0.0747,118.458,4.0,0.813,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2232,1OOtq8tRnDM8kG2gqUPjAj,Beat It - Single Version,Thriller,Michael Jackson,0.0491,0.779,258040.0,0.867,7.98e-06,3.0,0.197,-3.704,0.0,0.0457,138.858,4.0,0.915,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2233,5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Thriller,Michael Jackson,0.0236,0.92,293827.0,0.654,0.0158,11.0,0.0359,-3.051,0.0,0.0401,117.046,4.0,0.847,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2234,35lAjvsvS9k9HHuP1fjDT8,Human Nature,Thriller,Michael Jackson,0.541,0.624,245560.0,0.512,0.00478,2.0,0.26,-10.041,1.0,0.0297,93.059,4.0,0.685,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2235,5lA3pwMkBdd24StM90QrNR,P.Y.T. (Pretty Young Thing),Thriller,Michael Jackson,0.23,0.888,238733.0,0.815,0.000424,11.0,0.127,-4.909,0.0,0.0404,127.273,4.0,0.961,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2236,4OpwADjlTmeRSWHkUrGXpz,The Lady in My Life,Thriller,Michael Jackson,0.318,0.65,298800.0,0.503,2.12e-05,9.0,0.058,-7.857,0.0,0.0407,73.073,4.0,0.521,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2237,1G3EVrzpUJHM3p1rVXdWPc,"Vincent Price Excerpt From ""Thriller"" Voice-Over Session - Thriller 25th Anniversary Voice-Over Session",Thriller,Michael Jackson,0.619,0.669,24453.0,0.914,6.18e-05,6.0,0.951,-15.762,1.0,0.938,149.04,1.0,0.0554,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2238,3P5LP0QEswwTGJSlESoeB5,The Girl Is Mine 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix,Thriller,Michael Jackson,0.0443,0.77,190253.0,0.747,0.0,1.0,0.0864,-6.626,1.0,0.135,96.001,4.0,0.926,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2239,4tYeov7pG1Hk1xaRP94Io5,P.Y.T. (Pretty Young Thing) 2008 with will.i.am (with will.i.am) - Thriller 25th Anniversary Remix feat. willi.i.am,Thriller,Michael Jackson,0.0216,0.827,261133.0,0.805,2.27e-05,1.0,0.195,-7.042,1.0,0.0914,109.348,4.0,0.674,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2240,15A3uqmUTxJ1KJGfAdiywb,Wanna Be Startin' Somethin' 2008 with Akon (with Akon) - Thriller 25th Anniversary Remix,Thriller,Michael Jackson,0.117,0.82,254120.0,0.952,0.000258,5.0,0.106,-4.778,1.0,0.0723,121.949,4.0,0.36,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2241,4WOd40p1zhy3cWL0Eh4yAy,Beat It 2008 (with Fergie) - Thriller 25th Anniversary Remix feat. Fergie,Thriller,Michael Jackson,0.00597,0.829,251187.0,0.683,0.0,10.0,0.185,-6.037,0.0,0.0576,138.013,4.0,0.633,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2242,17bgTUPOnLLVavmeS2Pc0B,Billie Jean 2008 Kanye West Mix (feat. Kanye West) - Thriller 25th Anniversary Remix,Thriller,Michael Jackson,0.00948,0.713,275933.0,0.822,0.000781,1.0,0.223,-6.631,1.0,0.0346,101.986,4.0,0.257,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2243,4NYi8J4w2AuI9qyv5bY2Nt,For All Time,Thriller,Michael Jackson,0.291,0.651,243853.0,0.493,0.0,0.0,0.0872,-8.581,1.0,0.041,84.966,4.0,0.496,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2244,3Xq33ThZ4gEje8gdVm85Ve,Voice-Over Intro Quincy Jones Interview #1 / Quincy Jones Interview #1,Thriller,Michael Jackson,0.983,0.723,137893.0,0.321,0.0,9.0,0.486,-14.935,0.0,0.897,116.78,3.0,0.608,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2245,2CxNfpTOTaThbGNGTmQ9Xg,Someone in the Dark,Thriller,Michael Jackson,0.748,0.231,288427.0,0.273,1.72e-05,0.0,0.145,-11.584,1.0,0.031,101.984,3.0,0.118,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2246,5hYxcTFDceQRd9jQKn6N6T,Voice-Over Intro Quincy Jones Interview #2/Quincy Jones Interview #2 / Voice-Over Intro Billie Jean (Demo),Thriller,Michael Jackson,0.981,0.683,124067.0,0.329,0.0,11.0,0.335,-15.209,0.0,0.953,85.062,4.0,0.63,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2247,0FsyTSZ4Ghi1SpKJvJfJnZ,Billie Jean (Home Demo from 1981),Thriller,Michael Jackson,0.0681,0.953,140040.0,0.441,0.000111,6.0,0.0635,-8.462,0.0,0.0434,114.979,4.0,0.52,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2248,08T3XRWA3rTjOAu682I80g,Quincy Jones Interview #3,Thriller,Michael Jackson,0.986,0.675,190067.0,0.268,0.0,9.0,0.219,-17.569,0.0,0.933,96.876,3.0,0.492,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2249,443n9T3L7lbvnwtwtkC7vl,Voice-Over Intro Rod Temperton Interview #1 / Rod Temperton Interview #1,Thriller,Michael Jackson,0.439,0.735,242800.0,0.256,0.0,6.0,0.423,-14.822,1.0,0.925,71.944,4.0,0.641,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2250,56omgpLsxvyalOj6o1HWDP,Quincy Jones Interview #4,Thriller,Michael Jackson,0.984,0.652,92467.0,0.311,1.05e-06,0.0,0.223,-16.512,1.0,0.926,81.659,3.0,0.567,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2251,51PXL2lCvWSN41KhOcVdBE,Voice-Over Intro / Voice-Over Session from Thriller,Thriller,Michael Jackson,0.279,0.528,172360.0,0.453,0.0,1.0,0.593,-18.484,1.0,0.96,75.676,4.0,0.436,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2252,1xU5NiN3ZKUa3J3S93aYd5,Voice-Over Intro Rod Temperton Interview #2 / Rod Temperton Interview #2,Thriller,Michael Jackson,0.718,0.619,115760.0,0.227,0.0,10.0,0.624,-17.923,0.0,0.95,181.398,3.0,0.647,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2253,5UkQojZQHZntZHe2WoLo0n,Quincy Jones Interview #5,Thriller,Michael Jackson,0.987,0.721,121560.0,0.244,3.7e-06,11.0,0.462,-17.839,0.0,0.919,107.009,5.0,0.588,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2254,6MCFKOiRbDppSzOFKvHlnk,Carousel,Thriller,Michael Jackson,0.282,0.726,109360.0,0.611,0.0,2.0,0.264,-7.507,0.0,0.113,159.228,4.0,0.555,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2255,5jT0aOxgDOfW8naiT2YegG,Voice-Over Intro Quincy Jones Interview #6 / Quincy Jones Interview #6,Thriller,Michael Jackson,0.981,0.756,77693.0,0.308,3.74e-06,11.0,0.321,-13.703,0.0,0.931,97.155,4.0,0.75,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2256,6m9V5QOltZ8At8vIAayTnq,Billie Jean - Underground Mix,Thriller,Michael Jackson,3.75e-05,0.808,400227.0,0.816,0.876,4.0,0.0285,-5.963,1.0,0.0506,118.959,4.0,0.605,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2257,3yYt5HIf99u6lsinB95Ku8,Thriller - Instrumental,Thriller,Michael Jackson,0.0222,0.744,357840.0,0.852,0.0891,11.0,0.94,-5.306,1.0,0.0445,118.126,4.0,0.75,1C2h7mLntPSeVYciMRTF4a,1982-11-30
2800,5BIMPccDwShpXq784RJlJp,Enter Sandman,Metallica,Metallica,0.00206,0.579,331573.0,0.824,0.00903,6.0,0.059,-8.71,0.0,0.03,123.331,4.0,0.635,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2801,1Ug98CRiQYu7wiSym4uLY4,Sad But True,Metallica,Metallica,0.000773,0.632,324560.0,0.845,0.00152,7.0,0.0618,-6.336,1.0,0.0333,89.232,4.0,0.433,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2802,1kaB0BvQEmwHeAzNh4jziT,Holier Than Thou,Metallica,Metallica,0.000288,0.48,227733.0,0.959,0.674,5.0,0.0507,-6.227,1.0,0.0376,172.186,4.0,0.348,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2803,2lF8jQFhIjpmQa501sYXxR,The Unforgiven,Metallica,Metallica,0.0108,0.539,387133.0,0.597,0.00552,7.0,0.134,-9.581,1.0,0.0258,139.444,4.0,0.251,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2804,49rcSzMayJhIwGf0CJCaxJ,Wherever I May Roam,Metallica,Metallica,0.000526,0.554,404240.0,0.816,0.000711,11.0,0.0988,-7.871,1.0,0.0353,131.409,4.0,0.362,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2805,0PDThNPaf3ganx4PFmGznK,Don't Tread On Me,Metallica,Metallica,0.00453,0.674,240293.0,0.833,0.00574,2.0,0.274,-7.625,1.0,0.0393,107.991,4.0,0.682,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2806,0K8hmlY7fVZLRp3R1JnWLT,Through The Never,Metallica,Metallica,0.00742,0.391,244400.0,0.929,0.382,4.0,0.183,-6.773,0.0,0.0426,93.919,4.0,0.524,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2807,10igKaIKsSB6ZnWxPxPvKO,Nothing Else Matters,Metallica,Metallica,0.0505,0.558,388733.0,0.364,5.02e-06,4.0,0.0753,-11.258,0.0,0.0265,142.171,3.0,0.17,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2808,1cojSYj0ugS7tmcwKIxMX4,Of Wolf And Man,Metallica,Metallica,0.000881,0.627,256600.0,0.752,0.0299,5.0,0.105,-7.691,1.0,0.0346,121.775,4.0,0.472,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2809,0h26wQZD5GoSvK5zZuv69E,The God That Failed,Metallica,Metallica,0.000477,0.563,308533.0,0.8,0.000523,8.0,0.118,-6.565,1.0,0.039,83.09,4.0,0.431,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2810,6YwqziI3H71IMishKRTHHg,My Friend Of Misery,Metallica,Metallica,0.000297,0.584,409640.0,0.816,0.0151,9.0,0.102,-8.101,0.0,0.0346,119.534,4.0,0.361,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
2811,6RlsFZUCF3bU4NE7BjpDXr,The Struggle Within,Metallica,Metallica,0.000447,0.475,233893.0,0.924,0.0408,0.0,0.227,-7.351,1.0,0.0502,98.843,4.0,0.513,6QdCohkHKNTVoaSx1ZzitH,1991-08-12
5633,30mGnM5QNhzMVmIegDhfFs,Blackened (Remastered),...And Justice For All,Metallica,5.31e-05,0.435,402144.0,0.853,0.00746,4.0,0.13,-7.341,0.0,0.124,129.218,4.0,0.475,2XbWaerVk9fjhEiGSrd6TF,1988-09-07
5634,0Qm8thi5uT13RnpkEV8JJu,...And Justice for All (Remastered),...And Justice For All,Metallica,7.11e-05,0.382,585507.0,0.793,0.147,4.0,0.0541,-7.342,0.0,0.183,173.583,4.0,0.424,2XbWaerVk9fjhEiGSrd6TF,1988-09-07
5635,1WnEyhN7Gdu23DQvUZkQy8,Eye of the Beholder (Remastered),...And Justice For All,Metallica,0.00327,0.639,385987.0,0.838,0.00714,11.0,0.0834,-8.179,0.0,0.0453,122.179,4.0,0.588,2XbWaerVk9fjhEiGSrd6TF,1988-09-07
