,id,song,album,artist,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,album_id,date
3534,4yIfjMoivhXnY9lZkoVntq,Greatest Love Of All,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.5,0.51,288667.0,0.352,2.1e-06,9.0,0.107,-13.861,1.0,0.0329,131.319,4.0,0.277,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3535,5ifX6jfT33QWKP9DE0YRG8,I Wanna Dance with Somebody (Who Loves Me),I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.206,0.711,290427.0,0.807,0.000387,1.0,0.0854,-8.817,1.0,0.0456,118.819,4.0,0.861,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3536,3OIZcV1BHSmzjps7u9AUj9,Didn't We Almost Have It All,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.421,0.546,305493.0,0.484,0.000419,10.0,0.122,-10.095,1.0,0.0271,130.924,4.0,0.349,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3537,4h8iUgjIlKEBzy2pSSQ49A,So Emotional,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.259,0.698,276013.0,0.791,5.08e-05,11.0,0.0927,-10.018,0.0,0.0485,119.075,4.0,0.795,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3538,2ydpkCfM6S9IlKwHGvXU8j,Where Do Broken Hearts Go,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.6,0.557,276680.0,0.389,0.0,2.0,0.0761,-12.172,1.0,0.0288,123.779,4.0,0.276,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3539,0qilV2pyNYLPryWllKwAIL,I'm Your Baby Tonight,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.317,0.668,300187.0,0.872,2.02e-06,6.0,0.277,-8.787,1.0,0.0852,165.147,3.0,0.868,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3540,6rwDmJWTMu1IbevUw1XKIB,All The Man That I Need,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.461,0.496,249867.0,0.574,0.0,5.0,0.0446,-9.956,0.0,0.0331,150.924,4.0,0.295,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3541,4sEvfxAxBW1NxQ8zq4ZTC5,I Will Always Love You,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.841,0.311,270760.0,0.216,5.31e-06,4.0,0.0862,-12.555,1.0,0.0355,134.051,4.0,0.104,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3542,3ysLLm011D1ePCXaPo4nrW,I'm Every Woman,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.0182,0.666,285413.0,0.853,0.0027,5.0,0.126,-8.267,0.0,0.0543,119.538,4.0,0.374,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3543,27qyQPPeFeLt4GAXTbuGZs,I Have Nothing,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.56,0.531,290053.0,0.403,0.0,7.0,0.166,-10.471,1.0,0.036,153.09,3.0,0.242,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3544,1HtpXznLGoExftZXva5kio,Exhale - Shoop Shoop,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.435,0.659,201347.0,0.371,0.0,1.0,0.14,-10.1,1.0,0.0323,137.965,4.0,0.114,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3545,1iQWeGjJ1FQBQFLVK0ct9e,I Believe in You and Me - Record Version,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.83,0.582,232240.0,0.337,4.75e-05,11.0,0.0876,-10.685,1.0,0.0415,123.966,4.0,0.124,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3546,7eRxmFOu5vOwryjPn4mpSO,My Love Is Your Love - Radio Edit,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.0646,0.763,243720.0,0.419,2.92e-06,7.0,0.0929,-11.049,1.0,0.165,82.508,4.0,0.547,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3547,25pP3uua61bHX651PJrkAJ,I Look to You,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.787,0.535,219707.0,0.256,0.0,4.0,0.3,-11.555,1.0,0.0275,83.093,4.0,0.36,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
3548,2lU5pdnfI5Y513qgHkEytk,Never Give Up,I Will Always Love You: The Best Of Whitney Houston,Whitney Houston,0.224,0.723,241333.0,0.509,0.0,9.0,0.259,-10.187,0.0,0.0539,124.074,4.0,0.773,1rHNR6cz7WzrGmuqL9Wlyq,2012-11-12
4170,341Xv3ix9v1EEifMoI5EUn,O Holy Night,These Are Special Times,Celine Dion,0.717,0.162,320760.0,0.295,3.46e-06,7.0,0.0945,-8.873,1.0,0.0376,79.206,4.0,0.0571,0LvrjOn7CrNSs0jVUvrgVy,1998
4171,1MRVRdoN9YbLa90eZIysEf,Don't Save It All for Christmas Day,These Are Special Times,Celine Dion,0.412,0.34,277360.0,0.599,0.0,3.0,0.271,-5.713,1.0,0.0413,107.872,3.0,0.124,0LvrjOn7CrNSs0jVUvrgVy,1998
4172,4ogdKEtzsmAC9rRkYPC3Kq,Blue Christmas,These Are Special Times,Celine Dion,0.871,0.432,228160.0,0.287,0.000535,1.0,0.0689,-13.454,1.0,0.0325,79.911,4.0,0.128,0LvrjOn7CrNSs0jVUvrgVy,1998
4173,1TZtMDgGDt069WeDpE6bOd,Another Year Has Gone By,These Are Special Times,Celine Dion,0.592,0.62,204267.0,0.404,0.0,4.0,0.118,-6.352,1.0,0.0235,97.69,4.0,0.194,0LvrjOn7CrNSs0jVUvrgVy,1998
4174,5pnVb24eMQh0LuUFLJdZRY,The Magic Of Christmas Day (God Bless Us Everyone),These Are Special Times,Celine Dion,0.225,0.562,257333.0,0.661,0.0,7.0,0.288,-5.099,1.0,0.0253,96.984,4.0,0.426,0LvrjOn7CrNSs0jVUvrgVy,1998
4175,3By5bgGVRjauYmixXQJzGV,Ave Maria,These Are Special Times,Celine Dion,0.891,0.275,295973.0,0.19,0.000239,7.0,0.107,-12.314,1.0,0.0332,79.585,3.0,0.0659,0LvrjOn7CrNSs0jVUvrgVy,1998
4176,4i2kLs7mR61hEuwkHSk0uW,Adeste Fideles (O Come All Ye Faithful),These Are Special Times,Celine Dion,0.793,0.128,283427.0,0.274,0.000242,8.0,0.128,-9.64,1.0,0.0328,46.782,4.0,0.0916,0LvrjOn7CrNSs0jVUvrgVy,1998
4177,0fGAFFE9QKeAAB08dfAxDH,The Christmas Song (Chestnuts Roasting on an Open Fire),These Are Special Times,Celine Dion,0.841,0.197,253200.0,0.209,9.87e-05,5.0,0.0761,-15.982,1.0,0.0373,177.62,3.0,0.101,0LvrjOn7CrNSs0jVUvrgVy,1998
4178,6PJRw5icjh5FnFd7jNUmbG,The Prayer,These Are Special Times,Celine Dion,0.82,0.234,268933.0,0.321,3.39e-06,10.0,0.115,-8.513,1.0,0.0336,82.388,5.0,0.0504,0LvrjOn7CrNSs0jVUvrgVy,1998
4179,5RftBgkC06uUNDsgAM1Qg4,Brahms' Lullaby,These Are Special Times,Celine Dion,0.701,0.231,212240.0,0.196,0.000899,2.0,0.433,-17.317,1.0,0.0354,87.085,3.0,0.0743,0LvrjOn7CrNSs0jVUvrgVy,1998
4180,3WXa5NgoI2kTPVeHoZz8mb,Christmas Eve,These Are Special Times,Celine Dion,0.468,0.642,256427.0,0.781,0.0,1.0,0.263,-5.065,0.0,0.032,126.004,4.0,0.536,0LvrjOn7CrNSs0jVUvrgVy,1998
4181,5Mmp1rUElAkrj4fQWHfjQz,These Are the Special Times,These Are Special Times,Celine Dion,0.336,0.606,247840.0,0.479,0.0,6.0,0.146,-6.627,1.0,0.0326,119.92,4.0,0.157,0LvrjOn7CrNSs0jVUvrgVy,1998
4182,3zZqro4MGeFOR40HxFEPlv,Happy Xmas (War Is Over),These Are Special Times,Celine Dion,0.451,0.343,254707.0,0.6,0.0,3.0,0.279,-5.254,1.0,0.0302,172.044,4.0,0.158,0LvrjOn7CrNSs0jVUvrgVy,1998
4183,5suzyVOitqCuF1srlgtnEk,Feliz Navidad,These Are Special Times,Celine Dion,0.553,0.722,220800.0,0.787,0.0,9.0,0.702,-5.591,1.0,0.0437,140.029,4.0,0.818,0LvrjOn7CrNSs0jVUvrgVy,1998
4184,6yBFUboxKkI8Z9wot22ICo,Les Cloches du Hameau,These Are Special Times,Celine Dion,0.767,0.143,190307.0,0.434,0.0,1.0,0.34,-9.489,1.0,0.0395,82.393,3.0,0.388,0LvrjOn7CrNSs0jVUvrgVy,1998
8949,69a3udBACapETLMsQaqm6i,Samurai Cop (Oh Joy Begin),Come Tomorrow,Dave Matthews Band,0.038,0.565,262240.0,0.634,0.0,11.0,0.211,-4.998,1.0,0.0277,128.001,4.0,0.339,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8950,0hSqC8hNHd7RX2WieIKTUw,Can't Stop,Come Tomorrow,Dave Matthews Band,0.109,0.625,283867.0,0.765,0.0,7.0,0.599,-4.727,1.0,0.0572,121.104,4.0,0.621,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8951,1p0R5cAQaMh7lM5Zt3X67h,Here On Out,Come Tomorrow,Dave Matthews Band,0.866,0.475,198587.0,0.287,7.96e-05,2.0,0.118,-13.434,1.0,0.0311,160.043,3.0,0.326,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8952,3W1FUFK0mLvXDYRT0YGaiT,That Girl Is You,Come Tomorrow,Dave Matthews Band,0.719,0.718,196880.0,0.473,1.87e-05,7.0,0.128,-8.669,0.0,0.0784,102.018,4.0,0.367,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8953,7fLfHKFm85h4VR52xrbERa,She,Come Tomorrow,Dave Matthews Band,0.0124,0.478,231480.0,0.924,0.000134,4.0,0.251,-3.627,1.0,0.0387,145.973,4.0,0.723,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8954,4D61qXYCY7mVzo0QQm5ehd,Idea Of You,Come Tomorrow,Dave Matthews Band,0.211,0.54,284680.0,0.894,1.93e-05,5.0,0.397,-4.982,1.0,0.0761,142.871,4.0,0.457,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8955,56RyKpJz4VZnh3xPgHo5pZ,Virginia In The Rain,Come Tomorrow,Dave Matthews Band,0.666,0.624,369947.0,0.511,0.204,5.0,0.0662,-10.746,1.0,0.0281,144.049,4.0,0.713,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8956,1i0E95JgT4M7NPDQfPdsAr,Again And Again,Come Tomorrow,Dave Matthews Band,0.131,0.578,265493.0,0.895,1.5e-05,5.0,0.155,-4.516,0.0,0.0578,167.996,3.0,0.75,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8957,7fUrh7IslGBdcmT9tETfw0,bkdkdkdd,Come Tomorrow,Dave Matthews Band,0.541,0.793,27387.0,0.864,0.873,9.0,0.096,-8.245,1.0,0.054,114.09,4.0,0.977,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8958,6bxaOU6fHv2DQdimLkBM4M,Black And Blue Bird,Come Tomorrow,Dave Matthews Band,0.625,0.537,213907.0,0.759,0.0437,2.0,0.197,-6.971,1.0,0.0368,180.13,5.0,0.764,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8959,0gJl3tPTYXFrEXLlLH5Sb1,Come On Come On,Come Tomorrow,Dave Matthews Band,0.0585,0.572,279493.0,0.784,0.0,4.0,0.0568,-4.912,1.0,0.0373,133.948,4.0,0.538,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8960,58jVG6F76vc77rP8XRKgGE,Do You Remember,Come Tomorrow,Dave Matthews Band,0.428,0.692,257080.0,0.76,0.000698,2.0,0.0875,-7.47,1.0,0.0437,99.999,4.0,0.728,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8961,7G5H53tZmCGF6SjGGO1RRT,Come Tomorrow,Come Tomorrow,Dave Matthews Band,0.282,0.543,286053.0,0.833,0.000652,9.0,0.125,-6.721,1.0,0.0439,180.088,4.0,0.569,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
8962,50y4Pl8vjp0fpb1zAQUDDb,When I'm Weary,Come Tomorrow,Dave Matthews Band,0.976,0.275,116533.0,0.119,0.176,9.0,0.094,-16.173,1.0,0.0316,92.936,0.0,0.342,1Q6IYDePv0Dl8RXBnJ4jhy,2018-06-08
14544,5fTZIshfPjqpcfDI8vrgtT,Swingin' With My Eyes Closed,Now,Shania Twain,0.00498,0.485,213093.0,0.6,0.0,10.0,0.133,-5.401,1.0,0.0365,156.121,4.0,0.329,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14545,4oOWacuS4k7jqzhWPwan6f,Home Now,Now,Shania Twain,0.0124,0.569,202400.0,0.784,1.42e-06,9.0,0.15,-5.706,1.0,0.0468,87.417,4.0,0.374,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14546,3TxmHA46motevn2imQRVEj,Light Of My Life,Now,Shania Twain,0.102,0.553,217253.0,0.638,0.0,4.0,0.335,-5.031,0.0,0.0266,88.9,4.0,0.573,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14547,0lwnqINENtZoQsH0bOl7gO,Poor Me,Now,Shania Twain,0.0145,0.513,201320.0,0.836,0.0,8.0,0.11,-6.342,0.0,0.0668,158.071,4.0,0.441,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14548,2M1TNoLK4pR6PYnLMiO7lP,Who's Gonna Be Your Girl,Now,Shania Twain,0.00464,0.305,253813.0,0.713,2.36e-05,9.0,0.312,-6.986,1.0,0.0411,73.212,4.0,0.399,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14549,359MOKiwFd0iLlsNDiA51g,More Fun,Now,Shania Twain,0.0408,0.543,218187.0,0.675,0.0,10.0,0.155,-5.329,1.0,0.0293,134.766,3.0,0.241,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14550,2lDGx3Qh9ANvM2hXpXzMCr,I'm Alright,Now,Shania Twain,0.175,0.267,232200.0,0.657,0.0,9.0,0.254,-6.901,0.0,0.0367,78.379,4.0,0.223,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14551,53n3iAQxAbSev4YvOhUEv0,Let's Kiss And Make Up,Now,Shania Twain,0.00948,0.745,239933.0,0.767,4.37e-05,7.0,0.12,-5.965,1.0,0.0264,110.001,4.0,0.456,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14552,2NP9OGgZ2p01hZuRZjHZVV,Where Do You Think You're Going,Now,Shania Twain,0.203,0.374,204373.0,0.322,0.0,0.0,0.106,-7.341,1.0,0.0308,143.442,4.0,0.245,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14553,2cr7b207RswkAcgLssgf85,Roll Me On The River,Now,Shania Twain,0.000405,0.438,186387.0,0.759,0.0,10.0,0.124,-6.469,1.0,0.0316,69.497,4.0,0.281,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14554,7ABq5jNSk73qBlKcYxtZBB,We Got Something They Don't,Now,Shania Twain,0.000226,0.67,208813.0,0.679,4.29e-05,10.0,0.0593,-5.915,0.0,0.0274,97.946,4.0,0.727,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14555,4xIrR6Kg74Ymp4ysYGcHp4,Because Of You,Now,Shania Twain,0.0891,0.467,227840.0,0.363,0.0,6.0,0.148,-7.946,1.0,0.0298,146.849,3.0,0.431,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14556,6oROjHrjrBj7tDmr9kbbum,You Can't Buy Love,Now,Shania Twain,0.007,0.673,159413.0,0.822,0.0,10.0,0.113,-5.296,1.0,0.0524,89.006,4.0,0.841,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14557,4h5uOWibuxo0qrtejla7Pb,Life's About To Get Good,Now,Shania Twain,0.0063,0.637,220173.0,0.895,0.0,10.0,0.284,-4.729,1.0,0.0421,99.994,4.0,0.658,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14558,7Cix5yKJKLMBZlHcC5C8vm,Soldier,Now,Shania Twain,0.00815,0.459,181093.0,0.361,0.0,5.0,0.113,-8.168,1.0,0.0269,135.896,4.0,0.199,5L1fa5sInW8EeKIXAGycMD,2017-09-29
14559,6IZD3RiZ2Q7MdpgzSHVZ0K,All In All,Now,Shania Twain,0.0214,0.551,223707.0,0.647,2.52e-06,5.0,0.107,-7.702,1.0,0.0328,88.009,1.0,0.525,5L1fa5sInW8EeKIXAGycMD,2017-09-29
15573,1936BmRmMGR7H05fpGuO94,I Will Always Love You - Alternate Mix,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.775,0.22,303573.0,0.226,3.29e-05,4.0,0.106,-12.164,1.0,0.0392,67.673,4.0,0.0935,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15574,76puoNshqjAAocKl5KbmpQ,I Have Nothing - Film Version,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.757,0.486,296040.0,0.448,0.0,7.0,0.0852,-9.133,1.0,0.0342,152.864,3.0,0.17,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15575,1kRDN664irlEou8Pc7iP2G,I'm Every Woman - Clivilles & Cole House Mix I Edit,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.0283,0.698,342733.0,0.818,0.188,5.0,0.103,-9.621,0.0,0.0607,121.563,4.0,0.346,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15576,0o7yqilFaW0ND4oeJVUl0D,Run to You - Film Version,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.737,0.379,258800.0,0.399,0.0,8.0,0.135,-10.247,1.0,0.0333,76.53,4.0,0.161,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15577,1RK34OdEvCUujacfNbO7PA,Queen of the Night - Film Version,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.000135,0.688,195347.0,0.885,0.103,7.0,0.0892,-7.828,1.0,0.0392,105.047,4.0,0.815,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15578,0m92LlAO2ITV1oMoR5jnTY,Jesus Loves Me - Film Version,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.93,0.371,67307.0,0.0144,0.0,5.0,0.114,-24.647,1.0,0.0635,79.038,4.0,0.0637,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15579,5GPK5xpGAoLOTyZihZr0V9,Jesus Loves Me - A Capella Version,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.943,0.465,292680.0,0.158,0.0,0.0,0.236,-17.426,1.0,0.255,107.888,3.0,0.142,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15580,6XQz4HwNIQZ652JFa7putY,I Will Always Love You - Film Version,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.605,0.343,274693.0,0.281,0.000296,4.0,0.0951,-9.534,1.0,0.0368,133.454,4.0,0.121,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15581,2cj65tfiu5bus9TaAgAWOL,I Have Nothing - Live from Brunei,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.674,0.28,412800.0,0.504,1.23e-06,10.0,0.982,-11.25,1.0,0.0725,150.044,3.0,0.288,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15582,3geQ35IyykbmTAN33rUWSh,Run to You - Live from The Bodyguard Tour,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.832,0.345,286933.0,0.299,0.0,6.0,0.805,-11.327,1.0,0.0401,70.675,4.0,0.226,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15583,6vZWn2RlT98NKOph5qpxxD,Jesus Loves Me / He's Got The Whole World In His Hands - Live from The Bodyguard Tour,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.509,0.495,638653.0,0.275,0.0,7.0,0.947,-14.11,1.0,0.0767,139.734,4.0,0.366,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15584,0TMqE4JVG6r2iFELCHGgYE,Queen of the Night - Live from The Bodyguard Tour,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.0642,0.55,335800.0,0.908,1.96e-05,7.0,0.744,-7.653,0.0,0.0774,118.998,4.0,0.683,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15585,55AQclTUurjDuLhl8Raj6S,I Will Always Love You - Live from The Bodyguard Tour,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.667,0.298,375280.0,0.286,3.63e-05,8.0,0.93,-13.615,1.0,0.053,132.739,4.0,0.128,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
15586,1b9pKNP8Z40yhdxdaedb1x,I'm Every Woman - Live from The Bodyguard Tour,I Wish You Love: More From The Bodyguard (Soundtrack),Whitney Houston,0.302,0.581,307107.0,0.88,0.0,4.0,0.565,-7.794,0.0,0.0953,119.04,4.0,0.505,3qEUTNGTeDXwYwSl3v2hNV,2017-11-17
24227,5blxCItxB2A0AGH2pIwFFz,...Baby One More Time - Remastered,The Essential Britney Spears,Britney Spears,0.202,0.752,211320.0,0.771,0.000259,0.0,0.587,-4.132,0.0,0.0327,92.974,4.0,0.901,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
24228,2Em6t5gt4wMRgd22yCFcRu,Sometimes - Radio Edit (Remastered),The Essential Britney Spears,Britney Spears,0.358,0.75,236320.0,0.769,0.0,10.0,0.0807,-5.309,1.0,0.026,95.995,4.0,0.852,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
24229,5LskeIhrR7YqlbrPWZJRLe,(You Drive Me) Crazy [The Stop Remix!] - Remastered,The Essential Britney Spears,Britney Spears,0.211,0.727,197653.0,0.951,0.000701,8.0,0.0537,-4.004,1.0,0.0375,101.078,4.0,0.774,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
24230,0icxdvyBebOeCzkYIVPpBe,From the Bottom of My Broken Heart - Radio Edit - Remastered,The Essential Britney Spears,Britney Spears,0.341,0.666,274693.0,0.589,0.0,7.0,0.369,-6.72,1.0,0.0293,74.966,4.0,0.642,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
24231,5CM8R2WwihXJz9evO7Rumo,Oops!...I Did It Again - Remastered,The Essential Britney Spears,Britney Spears,0.256,0.764,211653.0,0.829,0.000336,11.0,0.281,-5.58,1.0,0.0469,95.08,4.0,0.867,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
24232,3VRrv9MAkOOaYdbfgYxYrw,Lucky - Remastered,The Essential Britney Spears,Britney Spears,0.29,0.762,205560.0,0.806,0.00037,1.0,0.217,-5.174,1.0,0.0304,95.02,4.0,0.966,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
24233,0FvIJU10TzX3J5Qitidd7Y,Stronger - Remastered,The Essential Britney Spears,Britney Spears,0.155,0.715,204653.0,0.946,0.0248,11.0,0.434,-3.749,1.0,0.0662,108.049,4.0,0.815,2ti2e8J05nwg9ikcMjW8aS,2014-07-29
